AdministrationUnit_Name,ProjectUnit_Name,MacroPlot_Name,Multi_PU,SampleEvent_Date,SampleEvent_LegacyMonitoringStatus,MonitoringStatus_Name,Protocols,Visited
"GRCA","PIEN","PIEN 14","Y",8/1/2002,"","PR01","Density - Quadrats (metric)","Y"
"GRCA","PIEN","PIEN 14","Y",8/1/2002,"","PR01","Surface Fuels","Y"
"GRCA","PIEN","PIEN 14","Y",8/1/2002,"","PR01","Density - Belts (metric)","Y"
"GRCA","PIEN","PIEN 14","Y",9/6/2007,"","PR02","Density - Belts (metric)","Y"
"GRCA","PIEN","PIEN 14","Y",9/6/2007,"","PR02","Surface Fuels","Y"
"GRCA","PIEN","PIEN 14","Y",9/6/2007,"","PR02","Density - Quadrats (metric)","Y"
"GRCA","PIEN","PIEN 14","Y",9/6/2007,"","PR02","Cover - Species Composition (metric)","Y"
"GRCA","PIEN","PIEN 14","Y",9/6/2007,"","PR02","Cover - Points (metric)","Y"
"GRCA","PIEN","PIEN 14","Y",9/6/2007,"","PR02","Trees - Individuals (metric)","Y"
"GRCA","PIEN","PIEN 14","Y",9/30/2013 9:49:11 AM,"Pre","PR03","Trees - Individuals (metric)","Y"
"GRCA","PIEN","PIEN 14","Y",9/30/2013 9:49:11 AM,"Pre","PR03","Cover - Points (metric)","Y"
"GRCA","PIEN","PIEN 14","Y",9/30/2013 9:49:11 AM,"Pre","PR03","Cover - Species Composition (metric)","Y"
"GRCA","PIEN","PIEN 14","Y",9/30/2013 9:49:11 AM,"Pre","PR03","Density - Quadrats (metric)","Y"
"GRCA","PIEN","PIEN 14","Y",9/30/2013 9:49:11 AM,"Pre","PR03","Surface Fuels","Y"
"GRCA","PIEN","PIEN 14","Y",9/30/2013 9:49:11 AM,"Pre","PR03","Density - Belts (metric)","Y"
"GRCA","PIEN","PIEN 14","Y",9/5/2019 4:28:26 PM,"","PR04","Density - Belts (metric)","Y"
"GRCA","PIEN","PIEN 14","Y",9/5/2019 4:28:26 PM,"","PR04","Trees - Individuals (metric)","Y"
"GRCA","PIEN","PIEN 14","Y",9/5/2019 4:28:26 PM,"","PR04","Surface Fuels","Y"
"GRCA","PIEN","PIEN 14","Y",9/5/2019 4:28:26 PM,"","PR04","Density - Quadrats (metric)","Y"
"GRCA","PIEN","PIEN 14","Y",9/5/2019 4:28:26 PM,"","PR04","Cover - Species Composition (metric)","Y"
"GRCA","PIEN","PIEN 14","Y",9/5/2019 4:28:26 PM,"","PR04","Cover - Points (metric)","Y"
"GRCA","PIEN","PIEN 14","Y",8/19/2024 1:26:35 PM,"","Pre","Cover - Points (metric)","Y"
"GRCA","PIEN","PIEN 14","Y",8/19/2024 1:26:35 PM,"","Pre","Trees - Individuals (metric)","Y"
"GRCA","PIEN","PIEN 14","Y",8/19/2024 1:26:35 PM,"","Pre","Cover - Species Composition (metric)","Y"
"GRCA","PIEN","PIEN 14","Y",8/19/2024 1:26:35 PM,"","Pre","Density - Quadrats (metric)","Y"
"GRCA","PIEN","PIEN 14","Y",8/19/2024 1:26:35 PM,"","Pre","Surface Fuels","Y"
"GRCA","PIEN","PIEN 14","Y",8/19/2024 1:26:35 PM,"","Pre","Density - Belts (metric)","Y"
"GRCA","PIEN","PIEN 15","Y",9/3/2002,"","Pre","Density - Belts (metric)","Y"
"GRCA","PIEN","PIEN 15","Y",9/3/2002,"","Pre","Surface Fuels","Y"
"GRCA","PIEN","PIEN 15","Y",9/3/2002,"","Pre","Density - Quadrats (metric)","Y"
"GRCA","PIEN","PIEN 15","Y",9/3/2002,"","Pre","Cover - Species Composition (metric)","Y"
"GRCA","PIEN","PIEN 15","Y",9/3/2002,"","Pre","Trees - Individuals (metric)","Y"
"GRCA","PIEN","PIEN 15","Y",9/3/2002,"","Pre","Cover - Points (metric)","Y"
"GRCA","PIEN","PIEN 15","Y",10/20/2004,"","01Post","Post Burn Severity","Y"
"GRCA","PIEN","PIEN 15","Y",10/20/2004,"","01Post","Density - Quadrats (metric)","Y"
"GRCA","PIEN","PIEN 15","Y",10/20/2004,"","01Post","Surface Fuels","Y"
"GRCA","PIEN","PIEN 15","Y",10/20/2004,"","01Post","Density - Belts (metric)","Y"
"GRCA","PIEN","PIEN 15","Y",10/20/2004,"","01Post","Trees - Individuals (metric)","Y"
"GRCA","PIEN","PIEN 15","Y",8/24/2005,"","01Year1","Trees - Individuals (metric)","Y"
"GRCA","PIEN","PIEN 15","Y",8/24/2005,"","01Year1","Density - Belts (metric)","Y"
"GRCA","PIEN","PIEN 15","Y",8/24/2005,"","01Year1","Surface Fuels","Y"
"GRCA","PIEN","PIEN 15","Y",8/24/2005,"","01Year1","Density - Quadrats (metric)","Y"
"GRCA","PIEN","PIEN 15","Y",8/24/2005,"","01Year1","Cover - Species Composition (metric)","Y"
"GRCA","PIEN","PIEN 15","Y",8/24/2005,"","01Year1","Cover - Points (metric)","Y"
"GRCA","PIEN","PIEN 15","Y",8/15/2006,"","01Year2","Cover - Points (metric)","Y"
"GRCA","PIEN","PIEN 15","Y",8/15/2006,"","01Year2","Cover - Species Composition (metric)","Y"
"GRCA","PIEN","PIEN 15","Y",8/15/2006,"","01Year2","Density - Quadrats (metric)","Y"
"GRCA","PIEN","PIEN 15","Y",8/15/2006,"","01Year2","Surface Fuels","Y"
"GRCA","PIEN","PIEN 15","Y",8/15/2006,"","01Year2","Density - Belts (metric)","Y"
"GRCA","PIEN","PIEN 15","Y",8/15/2006,"","01Year2","Trees - Individuals (metric)","Y"
"GRCA","PIEN","PIEN 15","Y",7/14/2009 10:00:08 AM,"","01Year5","Density - Belts (metric)","Y"
"GRCA","PIEN","PIEN 15","Y",7/14/2009 10:00:08 AM,"","01Year5","Surface Fuels","Y"
"GRCA","PIEN","PIEN 15","Y",7/14/2009 10:00:08 AM,"","01Year5","Density - Quadrats (metric)","Y"
"GRCA","PIEN","PIEN 15","Y",7/14/2009 10:00:08 AM,"","01Year5","Cover - Species Composition (metric)","Y"
"GRCA","PIEN","PIEN 15","Y",7/14/2009 10:00:08 AM,"","01Year5","Trees - Individuals (metric)","Y"
"GRCA","PIEN","PIEN 15","Y",7/14/2009 10:00:08 AM,"","01Year5","Cover - Points (metric)","Y"
"GRCA","PIEN","PIEN 15","Y",9/22/2014 9:48:23 AM,"","01Year10","Trees - Individuals (metric)","Y"
"GRCA","PIEN","PIEN 15","Y",9/22/2014 9:48:23 AM,"","01Year10","Cover - Points (metric)","Y"
"GRCA","PIEN","PIEN 15","Y",9/22/2014 9:48:23 AM,"","01Year10","Cover - Species Composition (metric)","Y"
"GRCA","PIEN","PIEN 15","Y",9/22/2014 9:48:23 AM,"","01Year10","Density - Quadrats (metric)","Y"
"GRCA","PIEN","PIEN 15","Y",9/22/2014 9:48:23 AM,"","01Year10","Surface Fuels","Y"
"GRCA","PIEN","PIEN 15","Y",9/22/2014 9:48:23 AM,"","01Year10","Density - Belts (metric)","Y"
"GRCA","PIEN","PIEN 15","Y",8/5/2024 1:19:35 PM,"","01Year20","Density - Belts (metric)","Y"
"GRCA","PIEN","PIEN 15","Y",8/5/2024 1:19:35 PM,"","01Year20","Surface Fuels","Y"
"GRCA","PIEN","PIEN 15","Y",8/5/2024 1:19:35 PM,"","01Year20","Density - Quadrats (metric)","Y"
"GRCA","PIEN","PIEN 15","Y",8/5/2024 1:19:35 PM,"","01Year20","Cover - Species Composition (metric)","Y"
"GRCA","PIEN","PIEN 15","Y",8/5/2024 1:19:35 PM,"","01Year20","Trees - Individuals (metric)","Y"
"GRCA","PIEN","PIEN 15","Y",8/5/2024 1:19:35 PM,"","01Year20","Cover - Points (metric)","Y"
"GRCA","PIEN","PIEN 16","Y",9/12/2002,"","PR01","Cover - Points (metric)","Y"
"GRCA","PIEN","PIEN 16","Y",9/12/2002,"","PR01","Trees - Individuals (metric)","Y"
"GRCA","PIEN","PIEN 16","Y",9/12/2002,"","PR01","Cover - Species Composition (metric)","Y"
"GRCA","PIEN","PIEN 16","Y",9/12/2002,"","PR01","Density - Quadrats (metric)","Y"
"GRCA","PIEN","PIEN 16","Y",9/12/2002,"","PR01","Surface Fuels","Y"
"GRCA","PIEN","PIEN 16","Y",9/12/2002,"","PR01","Density - Belts (metric)","Y"
"GRCA","PIEN","PIEN 16","Y",9/21/2006,"","PR02","Density - Belts (metric)","Y"
"GRCA","PIEN","PIEN 16","Y",9/21/2006,"","PR02","Surface Fuels","Y"
"GRCA","PIEN","PIEN 16","Y",9/21/2006,"","PR02","Density - Quadrats (metric)","Y"
"GRCA","PIEN","PIEN 16","Y",9/21/2006,"","PR02","Cover - Species Composition (metric)","Y"
"GRCA","PIEN","PIEN 16","Y",9/21/2006,"","PR02","Trees - Individuals (metric)","Y"
"GRCA","PIEN","PIEN 16","Y",9/21/2006,"","PR02","Cover - Points (metric)","Y"
"GRCA","PIEN","PIEN 16","Y",9/1/2011 9:46:14 AM,"","PR03","Cover - Points (metric)","Y"
"GRCA","PIEN","PIEN 16","Y",9/1/2011 9:46:14 AM,"","PR03","Cover - Species Composition (metric)","Y"
"GRCA","PIEN","PIEN 16","Y",9/1/2011 9:46:14 AM,"","PR03","Density - Quadrats (metric)","Y"
"GRCA","PIEN","PIEN 16","Y",9/1/2011 9:46:14 AM,"","PR03","Surface Fuels","Y"
"GRCA","PIEN","PIEN 16","Y",9/1/2011 9:46:14 AM,"","PR03","Density - Belts (metric)","Y"
"GRCA","PIEN","PIEN 16","Y",9/1/2011 9:46:14 AM,"","PR03","Trees - Individuals (metric)","Y"
"GRCA","PIEN","PIEN 16","Y",9/7/2016 10:47:48 AM,"","PR04","Trees - Individuals (metric)","Y"
"GRCA","PIEN","PIEN 16","Y",9/7/2016 10:47:48 AM,"","PR04","Density - Belts (metric)","Y"
"GRCA","PIEN","PIEN 16","Y",9/7/2016 10:47:48 AM,"","PR04","Surface Fuels","Y"
"GRCA","PIEN","PIEN 16","Y",9/7/2016 10:47:48 AM,"","PR04","Density - Quadrats (metric)","Y"
"GRCA","PIEN","PIEN 16","Y",9/7/2016 10:47:48 AM,"","PR04","Cover - Species Composition (metric)","Y"
"GRCA","PIEN","PIEN 16","Y",9/7/2016 10:47:48 AM,"","PR04","Cover - Points (metric)","Y"
"GRCA","PIEN","PIEN 16","Y",8/19/2020 1:57:39 PM,"","Pre","Cover - Points (metric)","Y"
"GRCA","PIEN","PIEN 16","Y",8/19/2020 1:57:39 PM,"","Pre","Trees - Individuals (metric)","Y"
"GRCA","PIEN","PIEN 16","Y",8/19/2020 1:57:39 PM,"","Pre","Cover - Species Composition (metric)","Y"
"GRCA","PIEN","PIEN 16","Y",8/19/2020 1:57:39 PM,"","Pre","Density - Quadrats (metric)","Y"
"GRCA","PIEN","PIEN 16","Y",8/19/2020 1:57:39 PM,"","Pre","Surface Fuels","Y"
"GRCA","PIEN","PIEN 16","Y",8/19/2020 1:57:39 PM,"","Pre","Density - Belts (metric)","Y"
"GRCA","PIEN","PIEN 17","Y",9/15/2002,"","PR01","Density - Belts (metric)","Y"
"GRCA","PIEN","PIEN 17","Y",9/15/2002,"","PR01","Surface Fuels","Y"
"GRCA","PIEN","PIEN 17","Y",9/15/2002,"","PR01","Density - Quadrats (metric)","Y"
"GRCA","PIEN","PIEN 17","Y",9/15/2002,"","PR01","Cover - Species Composition (metric)","Y"
"GRCA","PIEN","PIEN 17","Y",9/15/2002,"","PR01","Trees - Individuals (metric)","Y"
"GRCA","PIEN","PIEN 17","Y",9/15/2002,"","PR01","Cover - Points (metric)","Y"
"GRCA","PIEN","PIEN 17","Y",9/11/2007,"","PR02","Cover - Points (metric)","Y"
"GRCA","PIEN","PIEN 17","Y",9/11/2007,"","PR02","Cover - Species Composition (metric)","Y"
"GRCA","PIEN","PIEN 17","Y",9/11/2007,"","PR02","Density - Quadrats (metric)","Y"
"GRCA","PIEN","PIEN 17","Y",9/11/2007,"","PR02","Surface Fuels","Y"
"GRCA","PIEN","PIEN 17","Y",9/11/2007,"","PR02","Density - Belts (metric)","Y"
"GRCA","PIEN","PIEN 17","Y",9/11/2007,"","PR02","Trees - Individuals (metric)","Y"
"GRCA","PIEN","PIEN 17","Y",7/30/2013 3:04:12 PM,"","PR03","Trees - Individuals (metric)","Y"
"GRCA","PIEN","PIEN 17","Y",7/30/2013 3:04:12 PM,"","PR03","Density - Belts (metric)","Y"
"GRCA","PIEN","PIEN 17","Y",7/30/2013 3:04:12 PM,"","PR03","Surface Fuels","Y"
"GRCA","PIEN","PIEN 17","Y",7/30/2013 3:04:12 PM,"","PR03","Density - Quadrats (metric)","Y"
"GRCA","PIEN","PIEN 17","Y",7/30/2013 3:04:12 PM,"","PR03","Cover - Species Composition (metric)","Y"
"GRCA","PIEN","PIEN 17","Y",7/30/2013 3:04:12 PM,"","PR03","Cover - Points (metric)","Y"
"GRCA","PIEN","PIEN 17","Y",9/4/2019 4:29:16 PM,"","PR04","Cover - Points (metric)","Y"
"GRCA","PIEN","PIEN 17","Y",9/4/2019 4:29:16 PM,"","PR04","Cover - Species Composition (metric)","Y"
"GRCA","PIEN","PIEN 17","Y",9/4/2019 4:29:16 PM,"","PR04","Density - Quadrats (metric)","Y"
"GRCA","PIEN","PIEN 17","Y",9/4/2019 4:29:16 PM,"","PR04","Surface Fuels","Y"
"GRCA","PIEN","PIEN 17","Y",9/4/2019 4:29:16 PM,"","PR04","Density - Belts (metric)","Y"
"GRCA","PIEN","PIEN 17","Y",9/4/2019 4:29:16 PM,"","PR04","Trees - Individuals (metric)","Y"
"GRCA","PIEN","PIEN 17","Y",8/7/2024 1:28:03 PM,"","Pre","Density - Belts (metric)","Y"
"GRCA","PIEN","PIEN 17","Y",8/7/2024 1:28:03 PM,"","Pre","Surface Fuels","Y"
"GRCA","PIEN","PIEN 17","Y",8/7/2024 1:28:03 PM,"","Pre","Density - Quadrats (metric)","Y"
"GRCA","PIEN","PIEN 17","Y",8/7/2024 1:28:03 PM,"","Pre","Cover - Species Composition (metric)","Y"
"GRCA","PIEN","PIEN 17","Y",8/7/2024 1:28:03 PM,"","Pre","Trees - Individuals (metric)","Y"
"GRCA","PIEN","PIEN 17","Y",8/7/2024 1:28:03 PM,"","Pre","Cover - Points (metric)","Y"
"GRCA","PIPN","PIPN 01","Y",7/6/1992,"","Pre","Trees - Individuals (metric)","Y"
"GRCA","PIPN","PIPN 01","Y",7/6/1992,"","Pre","Cover - Points (metric)","Y"
"GRCA","PIPN","PIPN 01","Y",7/6/1992,"","Pre","Cover - Species Composition (metric)","Y"
"GRCA","PIPN","PIPN 01","Y",7/6/1992,"","Pre","Density - Quadrats (metric)","Y"
"GRCA","PIPN","PIPN 01","Y",7/6/1992,"","Pre","Surface Fuels","Y"
"GRCA","PIPN","PIPN 01","Y",7/6/1992,"","Pre","Density - Belts (metric)","Y"
"GRCA","PIPN","PIPN 01","Y",10/20/1992,"","01Post","Surface Fuels","Y"
"GRCA","PIPN","PIPN 01","Y",10/20/1992,"","01Post","Density - Belts (metric)","Y"
"GRCA","PIPN","PIPN 01","Y",10/20/1992,"","01Post","Density - Quadrats (metric)","Y"
"GRCA","PIPN","PIPN 01","Y",10/20/1992,"","01Post","Post Burn Severity","Y"
"GRCA","PIPN","PIPN 01","Y",10/20/1992,"","01Post","Trees - Individuals (metric)","Y"
"GRCA","PIPN","PIPN 01","Y",10/20/1992,"","01Post","Cover - Points (metric)","Y"
"GRCA","PIPN","PIPN 01","Y",10/8/1993,"","01Year1","Cover - Points (metric)","Y"
"GRCA","PIPN","PIPN 01","Y",10/8/1993,"","01Year1","Cover - Species Composition (metric)","N"
"GRCA","PIPN","PIPN 01","Y",10/8/1993,"","01Year1","Density - Quadrats (metric)","Y"
"GRCA","PIPN","PIPN 01","Y",10/8/1993,"","01Year1","Trees - Individuals (metric)","Y"
"GRCA","PIPN","PIPN 01","Y",10/8/1993,"","01Year1","Density - Belts (metric)","Y"
"GRCA","PIPN","PIPN 01","Y",10/8/1993,"","01Year1","Surface Fuels","Y"
"GRCA","PIPN","PIPN 01","Y",7/14/1994,"","01Year2","Surface Fuels","Y"
"GRCA","PIPN","PIPN 01","Y",7/14/1994,"","01Year2","Density - Belts (metric)","Y"
"GRCA","PIPN","PIPN 01","Y",7/14/1994,"","01Year2","Density - Quadrats (metric)","Y"
"GRCA","PIPN","PIPN 01","Y",7/14/1994,"","01Year2","Cover - Species Composition (metric)","Y"
"GRCA","PIPN","PIPN 01","Y",7/14/1994,"","01Year2","Trees - Individuals (metric)","Y"
"GRCA","PIPN","PIPN 01","Y",7/14/1994,"","01Year2","Cover - Points (metric)","Y"
"GRCA","PIPN","PIPN 01","Y",7/9/1997,"","01Year5","Trees - Individuals (metric)","Y"
"GRCA","PIPN","PIPN 01","Y",7/9/1997,"","01Year5","Cover - Points (metric)","Y"
"GRCA","PIPN","PIPN 01","Y",7/9/1997,"","01Year5","Cover - Species Composition (metric)","Y"
"GRCA","PIPN","PIPN 01","Y",7/9/1997,"","01Year5","Density - Quadrats (metric)","Y"
"GRCA","PIPN","PIPN 01","Y",7/9/1997,"","01Year5","Density - Belts (metric)","Y"
"GRCA","PIPN","PIPN 01","Y",7/9/1997,"","01Year5","Surface Fuels","Y"
"GRCA","PIPN","PIPN 01","Y",6/24/2002,"","01Year10","Surface Fuels","Y"
"GRCA","PIPN","PIPN 01","Y",6/24/2002,"","01Year10","Density - Belts (metric)","Y"
"GRCA","PIPN","PIPN 01","Y",6/24/2002,"","01Year10","Density - Quadrats (metric)","Y"
"GRCA","PIPN","PIPN 01","Y",6/24/2002,"","01Year10","Cover - Species Composition (metric)","Y"
"GRCA","PIPN","PIPN 01","Y",6/24/2002,"","01Year10","Trees - Individuals (metric)","Y"
"GRCA","PIPN","PIPN 01","Y",6/24/2002,"","01Year10","Cover - Points (metric)","Y"
"GRCA","PIPN","PIPN 01","Y",11/13/2007,"","02Post","Trees - Individuals (metric)","Y"
"GRCA","PIPN","PIPN 01","Y",11/13/2007,"","02Post","Post Burn Severity","Y"
"GRCA","PIPN","PIPN 01","Y",11/13/2007,"","02Post","Density - Quadrats (metric)","Y"
"GRCA","PIPN","PIPN 01","Y",11/13/2007,"","02Post","Density - Belts (metric)","Y"
"GRCA","PIPN","PIPN 01","Y",11/13/2007,"","02Post","Surface Fuels","Y"
"GRCA","PIPN","PIPN 01","Y",7/17/2008 4:14:24 PM,"","02Year1","Surface Fuels","Y"
"GRCA","PIPN","PIPN 01","Y",7/17/2008 4:14:24 PM,"","02Year1","Density - Belts (metric)","Y"
"GRCA","PIPN","PIPN 01","Y",7/17/2008 4:14:24 PM,"","02Year1","Density - Quadrats (metric)","Y"
"GRCA","PIPN","PIPN 01","Y",7/17/2008 4:14:24 PM,"","02Year1","Cover - Species Composition (metric)","Y"
"GRCA","PIPN","PIPN 01","Y",7/17/2008 4:14:24 PM,"","02Year1","Trees - Individuals (metric)","Y"
"GRCA","PIPN","PIPN 01","Y",7/17/2008 4:14:24 PM,"","02Year1","Cover - Points (metric)","Y"
"GRCA","PIPN","PIPN 01","Y",9/2/2009 2:57:44 PM,"","02Year2","Cover - Points (metric)","Y"
"GRCA","PIPN","PIPN 01","Y",9/2/2009 2:57:44 PM,"","02Year2","Trees - Individuals (metric)","Y"
"GRCA","PIPN","PIPN 01","Y",9/2/2009 2:57:44 PM,"","02Year2","Cover - Species Composition (metric)","Y"
"GRCA","PIPN","PIPN 01","Y",9/2/2009 2:57:44 PM,"","02Year2","Density - Quadrats (metric)","Y"
"GRCA","PIPN","PIPN 01","Y",9/2/2009 2:57:44 PM,"","02Year2","Density - Belts (metric)","Y"
"GRCA","PIPN","PIPN 01","Y",9/2/2009 2:57:44 PM,"","02Year2","Surface Fuels","Y"
"GRCA","PIPN","PIPN 01","Y",7/30/2012 1:57:12 PM,"","02Year5","Cover - Species Composition (metric)","Y"
"GRCA","PIPN","PIPN 01","Y",7/30/2012 1:57:12 PM,"","02Year5","Surface Fuels","Y"
"GRCA","PIPN","PIPN 01","Y",7/30/2012 1:57:12 PM,"","02Year5","Density - Belts (metric)","Y"
"GRCA","PIPN","PIPN 01","Y",7/30/2012 1:57:12 PM,"","02Year5","Density - Quadrats (metric)","Y"
"GRCA","PIPN","PIPN 01","Y",7/30/2012 1:57:12 PM,"","02Year5","Trees - Individuals (metric)","Y"
"GRCA","PIPN","PIPN 01","Y",7/30/2012 1:57:12 PM,"","02Year5","Cover - Points (metric)","Y"
"GRCA","PIPN","PIPN 01","Y",8/4/2017 12:46:45 PM,"02Year10","02Year10","Cover - Points (metric)","Y"
"GRCA","PIPN","PIPN 01","Y",8/4/2017 12:46:45 PM,"02Year10","02Year10","Trees - Individuals (metric)","Y"
"GRCA","PIPN","PIPN 01","Y",8/4/2017 12:46:45 PM,"02Year10","02Year10","Density - Quadrats (metric)","Y"
"GRCA","PIPN","PIPN 01","Y",8/4/2017 12:46:45 PM,"02Year10","02Year10","Cover - Species Composition (metric)","Y"
"GRCA","PIPN","PIPN 01","Y",8/4/2017 12:46:45 PM,"02Year10","02Year10","Density - Belts (metric)","Y"
"GRCA","PIPN","PIPN 01","Y",8/4/2017 12:46:45 PM,"02Year10","02Year10","Surface Fuels","Y"
"GRCA","PIPN","PIPN 01","Y",10/17/2019 4:13:46 PM,"","03Post","Surface Fuels","Y"
"GRCA","PIPN","PIPN 01","Y",10/17/2019 4:13:46 PM,"","03Post","Post Burn Severity","Y"
"GRCA","PIPN","PIPN 01","Y",10/17/2019 4:13:46 PM,"","03Post","Trees - Individuals (metric)","Y"
"GRCA","PIPN","PIPN 01","Y",8/18/2020 11:38:00 AM,"","03Year1","Trees - Individuals (metric)","Y"
"GRCA","PIPN","PIPN 01","Y",8/18/2020 11:38:00 AM,"","03Year1","Cover - Points (metric)","Y"
"GRCA","PIPN","PIPN 01","Y",8/18/2020 11:38:00 AM,"","03Year1","Density - Quadrats (metric)","Y"
"GRCA","PIPN","PIPN 01","Y",8/18/2020 11:38:00 AM,"","03Year1","Cover - Species Composition (metric)","Y"
"GRCA","PIPN","PIPN 01","Y",8/18/2020 11:38:00 AM,"","03Year1","Surface Fuels","Y"
"GRCA","PIPN","PIPN 01","Y",8/18/2020 11:38:00 AM,"","03Year1","Density - Belts (metric)","Y"
"GRCA","PIPN","PIPN 01","Y",7/14/2021 8:36:53 PM,"","03Year2","Trees - Individuals (metric)","Y"
"GRCA","PIPN","PIPN 01","Y",7/14/2021 8:36:53 PM,"","03Year2","Density - Belts (metric)","Y"
"GRCA","PIPN","PIPN 01","Y",7/14/2021 8:36:53 PM,"","03Year2","Surface Fuels","Y"
"GRCA","PIPN","PIPN 01","Y",7/14/2021 8:36:53 PM,"","03Year2","Density - Quadrats (metric)","Y"
"GRCA","PIPN","PIPN 01","Y",7/14/2021 8:36:53 PM,"","03Year2","Cover - Species Composition (metric)","Y"
"GRCA","PIPN","PIPN 01","Y",7/14/2021 8:36:53 PM,"","03Year2","Cover - Points (metric)","Y"
"GRCA","PIPN","PIPN 01","Y",6/5/2024 1:13:07 PM,"","03Year5","Trees - Individuals (metric)","Y"
"GRCA","PIPN","PIPN 01","Y",6/5/2024 1:13:07 PM,"","03Year5","Cover - Points (metric)","Y"
"GRCA","PIPN","PIPN 01","Y",6/5/2024 1:13:07 PM,"","03Year5","Cover - Species Composition (metric)","Y"
"GRCA","PIPN","PIPN 01","Y",6/5/2024 1:13:07 PM,"","03Year5","Density - Quadrats (metric)","Y"
"GRCA","PIPN","PIPN 01","Y",6/5/2024 1:13:07 PM,"","03Year5","Surface Fuels","Y"
"GRCA","PIPN","PIPN 01","Y",6/5/2024 1:13:07 PM,"","03Year5","Density - Belts (metric)","Y"
"GRCA","PIPN","PIPN 02","Y",7/24/1992,"","Pre","Density - Belts (metric)","Y"
"GRCA","PIPN","PIPN 02","Y",7/24/1992,"","Pre","Surface Fuels","Y"
"GRCA","PIPN","PIPN 02","Y",7/24/1992,"","Pre","Density - Quadrats (metric)","Y"
"GRCA","PIPN","PIPN 02","Y",7/24/1992,"","Pre","Cover - Species Composition (metric)","Y"
"GRCA","PIPN","PIPN 02","Y",7/24/1992,"","Pre","Cover - Points (metric)","Y"
"GRCA","PIPN","PIPN 02","Y",7/24/1992,"","Pre","Trees - Individuals (metric)","Y"
"GRCA","PIPN","PIPN 02","Y",10/19/1992,"","01Post","Trees - Individuals (metric)","Y"
"GRCA","PIPN","PIPN 02","Y",10/19/1992,"","01Post","Cover - Points (metric)","Y"
"GRCA","PIPN","PIPN 02","Y",10/19/1992,"","01Post","Post Burn Severity","Y"
"GRCA","PIPN","PIPN 02","Y",10/19/1992,"","01Post","Density - Quadrats (metric)","Y"
"GRCA","PIPN","PIPN 02","Y",10/19/1992,"","01Post","Surface Fuels","Y"
"GRCA","PIPN","PIPN 02","Y",10/19/1992,"","01Post","Density - Belts (metric)","Y"
"GRCA","PIPN","PIPN 02","Y",10/7/1993,"","01Year1","Density - Belts (metric)","N"
"GRCA","PIPN","PIPN 02","Y",10/7/1993,"","01Year1","Surface Fuels","Y"
"GRCA","PIPN","PIPN 02","Y",10/7/1993,"","01Year1","Density - Quadrats (metric)","Y"
"GRCA","PIPN","PIPN 02","Y",10/7/1993,"","01Year1","Cover - Species Composition (metric)","N"
"GRCA","PIPN","PIPN 02","Y",10/7/1993,"","01Year1","Trees - Individuals (metric)","Y"
"GRCA","PIPN","PIPN 02","Y",10/7/1993,"","01Year1","Cover - Points (metric)","Y"
"GRCA","PIPN","PIPN 02","Y",7/13/1994,"","01Year2","Cover - Points (metric)","Y"
"GRCA","PIPN","PIPN 02","Y",7/13/1994,"","01Year2","Trees - Individuals (metric)","Y"
"GRCA","PIPN","PIPN 02","Y",7/13/1994,"","01Year2","Cover - Species Composition (metric)","Y"
"GRCA","PIPN","PIPN 02","Y",7/13/1994,"","01Year2","Density - Quadrats (metric)","Y"
"GRCA","PIPN","PIPN 02","Y",7/13/1994,"","01Year2","Surface Fuels","Y"
"GRCA","PIPN","PIPN 02","Y",7/13/1994,"","01Year2","Density - Belts (metric)","Y"
"GRCA","PIPN","PIPN 02","Y",7/8/1997,"","01Year5","Trees - Individuals (metric)","Y"
"GRCA","PIPN","PIPN 02","Y",7/8/1997,"","01Year5","Density - Belts (metric)","Y"
"GRCA","PIPN","PIPN 02","Y",7/8/1997,"","01Year5","Surface Fuels","Y"
"GRCA","PIPN","PIPN 02","Y",7/8/1997,"","01Year5","Density - Quadrats (metric)","Y"
"GRCA","PIPN","PIPN 02","Y",7/8/1997,"","01Year5","Cover - Species Composition (metric)","Y"
"GRCA","PIPN","PIPN 02","Y",7/8/1997,"","01Year5","Cover - Points (metric)","Y"
"GRCA","PIPN","PIPN 02","Y",6/24/2002,"","01Year10","Cover - Points (metric)","Y"
"GRCA","PIPN","PIPN 02","Y",6/24/2002,"","01Year10","Trees - Individuals (metric)","Y"
"GRCA","PIPN","PIPN 02","Y",6/24/2002,"","01Year10","Cover - Species Composition (metric)","Y"
"GRCA","PIPN","PIPN 02","Y",6/24/2002,"","01Year10","Density - Quadrats (metric)","Y"
"GRCA","PIPN","PIPN 02","Y",6/24/2002,"","01Year10","Surface Fuels","Y"
"GRCA","PIPN","PIPN 02","Y",6/24/2002,"","01Year10","Density - Belts (metric)","Y"
"GRCA","PIPN","PIPN 02","Y",11/13/2007,"","02Post","Density - Belts (metric)","Y"
"GRCA","PIPN","PIPN 02","Y",11/13/2007,"","02Post","Trees - Individuals (metric)","Y"
"GRCA","PIPN","PIPN 02","Y",11/13/2007,"","02Post","Surface Fuels","Y"
"GRCA","PIPN","PIPN 02","Y",11/13/2007,"","02Post","Density - Quadrats (metric)","Y"
"GRCA","PIPN","PIPN 02","Y",11/13/2007,"","02Post","Post Burn Severity","Y"
"GRCA","PIPN","PIPN 02","Y",7/17/2008 10:24:13 AM,"","02Year1","Cover - Species Composition (metric)","Y"
