MacroPlot.Name,Date,Index,Transect,Point,Tape,Order,Height,CanopyLayer,Status,Comment,UV1,UV2,UV3,NumTran,TranLen,NumPtsTran,Offset,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Species.Symbol,Visited,X
PIPN 18,8/14/2024 3:12:51 PM,30,1,30,9,1,0.15,,L,,,,,,,,,,,,,,,CAXX,,
PIPN 18,8/14/2024 3:12:51 PM,31,1,31,9.3,1,0.15,,L,,,,,,,,,,,,,,,CAXX,,
PIPN 18,8/14/2024 3:12:51 PM,32,1,32,9.6,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,33,1,33,9.9,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,34,1,34,10.2,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,35,1,35,10.5,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,36,1,36,10.8,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,37,1,37,11.1,1,0.15,,L,,,,,,,,,,,,,,,CAXX,,
PIPN 18,8/14/2024 3:12:51 PM,38,1,38,11.4,1,0.2,,L,,,,,,,,,,,,,,,CAXX,,
PIPN 18,8/14/2024 3:12:51 PM,39,1,39,11.7,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,40,1,40,12,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,41,1,41,12.3,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,42,1,42,12.6,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,43,1,43,12.9,1,,,D,,,,,,,,,,,,,,,WOOD,,
PIPN 18,8/14/2024 3:12:51 PM,44,1,44,13.2,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,45,1,45,13.5,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,46,1,46,13.8,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,47,1,47,14.1,1,,,D,,,,,,,,,,,,,,,WOOD,,
PIPN 18,8/14/2024 3:12:51 PM,48,1,48,14.4,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,49,1,49,14.7,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,50,1,50,15,1,0.2,,L,,,,,,,,,,,,,,,CAXX,,
PIPN 18,8/14/2024 3:12:51 PM,51,1,51,15.3,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,52,1,52,15.6,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,53,1,53,15.9,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,54,1,54,16.2,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,55,1,55,16.5,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,56,1,56,16.8,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,57,1,57,17.1,1,,,D,,,,,,,,,,,,,,,WOOD,,
PIPN 18,8/14/2024 3:12:51 PM,58,1,58,17.4,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,59,1,59,17.7,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,60,1,60,18,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,61,1,61,18.3,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,62,1,62,18.6,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,63,1,63,18.9,1,0.1,,L,,,,,,,,,,,,,,,CAXX,,
PIPN 18,8/14/2024 3:12:51 PM,64,1,64,19.2,1,0.2,,L,,,,,,,,,,,,,,,CAXX,,
PIPN 18,8/14/2024 3:12:51 PM,65,1,65,19.5,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,66,1,66,19.8,1,0.2,,L,,,,,,,,,,,,,,,CAXX,,
PIPN 18,8/14/2024 3:12:51 PM,67,1,67,20.1,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,68,1,68,20.4,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,69,1,69,20.7,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,70,1,70,21,1,,,D,,,,,,,,,,,,,,,WOOD,,
PIPN 18,8/14/2024 3:12:51 PM,71,1,71,21.3,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,72,1,72,21.6,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,73,1,73,21.9,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,74,1,74,22.2,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,75,1,75,22.5,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,76,1,76,22.8,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,77,1,77,23.1,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,78,1,78,23.4,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,79,1,79,23.7,1,0.1,,L,,,,,,,,,,,,,,,MARE,,
PIPN 18,8/14/2024 3:12:51 PM,80,1,80,24,1,0.2,,L,,,,,,,,,,,,,,,PIPO,,
PIPN 18,8/14/2024 3:12:51 PM,81,1,81,24.3,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,82,1,82,24.6,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,83,1,83,24.9,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,84,1,84,25.2,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,85,1,85,25.5,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,86,1,86,25.8,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,87,1,87,26.1,1,0.15,,L,,,,,,,,,,,,,,,CAXX,,
PIPN 18,8/14/2024 3:12:51 PM,88,1,88,26.4,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,89,1,89,26.7,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,90,1,90,27,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,91,1,91,27.3,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,92,1,92,27.6,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,93,1,93,27.9,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,94,1,94,28.2,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,95,1,95,28.5,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,96,1,96,28.8,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,97,1,97,29.1,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,98,1,98,29.4,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,99,1,99,29.7,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,100,1,100,30,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,101,1,101,30.3,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,102,1,102,30.6,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,103,1,103,30.9,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,104,1,104,31.2,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,105,1,105,31.5,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,106,1,106,31.8,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,107,1,107,32.1,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,108,1,108,32.4,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,109,1,109,32.7,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,110,1,110,33,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,111,1,111,33.3,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,112,1,112,33.6,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,113,1,113,33.9,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,114,1,114,34.2,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,115,1,115,34.5,1,,,D,,,,,,,,,,,,,,,WOOD,,
PIPN 18,8/14/2024 3:12:51 PM,116,1,116,34.8,1,,,D,,,,,,,,,,,,,,,WOOD,,
PIPN 18,8/14/2024 3:12:51 PM,117,1,117,35.1,1,,,D,,,,,,,,,,,,,,,WOOD,,
PIPN 18,8/14/2024 3:12:51 PM,118,1,118,35.4,1,0.15,,L,,,,,,,,,,,,,,,CAXX,,
PIPN 18,8/14/2024 3:12:51 PM,119,1,119,35.7,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,120,1,120,36,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,121,1,121,36.3,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,122,1,122,36.6,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,123,1,123,36.9,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,124,1,124,37.2,1,0.1,,L,,,,,,,,,,,,,,,LUXX,,
PIPN 18,8/14/2024 3:12:51 PM,125,1,125,37.5,1,0.05,,L,,,,,,,,,,,,,,,MARE,,
PIPN 18,8/14/2024 3:12:51 PM,126,1,126,37.8,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,127,1,127,38.1,1,0.1,,L,,,,,,,,,,,,,,,ACMI,,
PIPN 18,8/14/2024 3:12:51 PM,128,1,127,38.1,2,,,L,,,,,,,,,,,,,,,CIXX,,
PIPN 18,8/14/2024 3:12:51 PM,129,1,128,38.4,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,130,1,129,38.7,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,131,1,130,39,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,132,1,131,39.3,1,0.1,,L,,,,,,,,,,,,,,,MARE,,
PIPN 18,8/14/2024 3:12:51 PM,133,1,132,39.6,1,0.2,,L,,,,,,,,,,,,,,,LUXX,,
PIPN 18,8/14/2024 3:12:51 PM,134,1,133,39.9,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,135,1,134,40.2,1,0.15,,L,,,,,,,,,,,,,,,LUXX,,
PIPN 18,8/14/2024 3:12:51 PM,136,1,135,40.5,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,137,1,136,40.8,1,0.15,,L,,,,,,,,,,,,,,,LUXX,,
PIPN 18,8/14/2024 3:12:51 PM,138,1,137,41.1,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,139,1,138,41.4,1,0.1,,L,,,,,,,,,,,,,,,LUXX,,
PIPN 18,8/14/2024 3:12:51 PM,140,1,139,41.7,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,141,1,140,42,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,142,1,141,42.3,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,143,1,142,42.6,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,144,1,143,42.9,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,145,1,144,43.2,1,0.1,,L,,,,,,,,,,,,,,,CIXX,,
PIPN 18,8/14/2024 3:12:51 PM,146,1,145,43.5,1,0.2,,L,,,,,,,,,,,,,,,RONE,,
PIPN 18,8/14/2024 3:12:51 PM,147,1,146,43.8,1,0.4,,L,,,,,,,,,,,,,,,RONE,,
PIPN 18,8/14/2024 3:12:51 PM,148,1,147,44.1,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,149,1,148,44.4,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,150,1,149,44.7,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,151,1,150,45,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,152,1,151,45.3,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,153,1,152,45.6,1,0.1,,L,,,,,,,,,,,,,,,LUXX,,
PIPN 18,8/14/2024 3:12:51 PM,154,1,153,45.9,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,155,1,154,46.2,1,0.15,,L,,,,,,,,,,,,,,,CAXX,,
PIPN 18,8/14/2024 3:12:51 PM,156,1,155,46.5,1,0.2,,L,,,,,,,,,,,,,,,RONE,,
PIPN 18,8/14/2024 3:12:51 PM,157,1,156,46.8,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,158,1,157,47.1,1,0.05,,L,,,,,,,,,,,,,,,CIXX,,
PIPN 18,8/14/2024 3:12:51 PM,159,1,158,47.4,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,160,1,159,47.7,1,0.25,,L,,,,,,,,,,,,,,,ERXX,,
PIPN 18,8/14/2024 3:12:51 PM,161,1,160,48,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,162,1,161,48.3,1,0.05,,L,,,,,,,,,,,,,,,CIXX,,
PIPN 18,8/14/2024 3:12:51 PM,163,1,162,48.6,1,0.01,,L,,,,,,,,,,,,,,,CAXX,,
PIPN 18,8/14/2024 3:12:51 PM,164,1,163,48.9,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,165,1,164,49.2,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,166,1,165,49.5,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,167,1,166,49.8,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,168,2,1,0.3,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,169,2,2,0.6,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,170,2,3,0.9,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,171,2,4,1.2,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,172,2,5,1.5,1,0.1,,L,,,,,,,,,,,,,,,CAXX,,
PIPN 18,8/14/2024 3:12:51 PM,173,2,6,1.8,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,174,2,7,2.1,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,175,2,8,2.4,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,176,2,9,2.7,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,177,2,10,3,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,178,2,11,3.3,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,179,2,12,3.6,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,180,2,13,3.9,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,181,2,14,4.2,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,182,2,15,4.5,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,183,2,16,4.8,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,184,2,17,5.1,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,185,2,18,5.4,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,186,2,19,5.7,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,187,2,20,6,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,188,2,21,6.3,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,189,2,22,6.6,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,190,2,23,6.9,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,191,2,24,7.2,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,192,2,25,7.5,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,193,2,26,7.8,1,0.05,,L,,,,,,,,,,,,,,,POFE,,
PIPN 18,8/14/2024 3:12:51 PM,194,2,27,8.1,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,195,2,28,8.4,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,196,2,29,8.7,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,197,2,30,9,1,0.15,,L,,,,,,,,,,,,,,,CAXX,,
PIPN 18,8/14/2024 3:12:51 PM,198,2,31,9.3,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,199,2,32,9.6,1,0.01,,L,,,,,,,,,,,,,,,ANPA,,
PIPN 18,8/14/2024 3:12:51 PM,200,2,33,9.9,1,0.05,,L,,,,,,,,,,,,,,,CAXX,,
PIPN 18,8/14/2024 3:12:51 PM,201,2,34,10.2,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,202,2,35,10.5,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,203,2,36,10.8,1,0.1,,L,,,,,,,,,,,,,,,POFE,,
PIPN 18,8/14/2024 3:12:51 PM,204,2,37,11.1,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,205,2,38,11.4,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,206,2,39,11.7,1,,,D,,,,,,,,,,,,,,,WOOD,,
PIPN 18,8/14/2024 3:12:51 PM,207,2,40,12,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,208,2,41,12.3,1,0.2,,L,,,,,,,,,,,,,,,LOUT,,
PIPN 18,8/14/2024 3:12:51 PM,209,2,42,12.6,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,210,2,43,12.9,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,211,2,44,13.2,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,212,2,45,13.5,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,213,2,46,13.8,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,214,2,47,14.1,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,215,2,48,14.4,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,216,2,49,14.7,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,217,2,50,15,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,218,2,51,15.3,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,219,2,52,15.6,1,0.15,,L,,,,,,,,,,,,,,,CAXX,,
PIPN 18,8/14/2024 3:12:51 PM,220,2,53,15.9,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,221,2,54,16.2,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,222,2,55,16.5,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,223,2,56,16.8,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,224,2,57,17.1,1,0.1,,L,,,,,,,,,,,,,,,CAXX,,
PIPN 18,8/14/2024 3:12:51 PM,225,2,58,17.4,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,226,2,59,17.7,1,0.15,,L,,,,,,,,,,,,,,,CAXX,,
PIPN 18,8/14/2024 3:12:51 PM,227,2,60,18,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,228,2,61,18.3,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,229,2,62,18.6,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,230,2,63,18.9,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,231,2,64,19.2,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,232,2,65,19.5,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,233,2,66,19.8,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,234,2,67,20.1,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,235,2,68,20.4,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,236,2,69,20.7,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,237,2,70,21,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,238,2,71,21.3,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,239,2,72,21.6,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,240,2,73,21.9,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,241,2,74,22.2,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,242,2,75,22.5,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,243,2,76,22.8,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,244,2,77,23.1,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,245,2,78,23.4,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,246,2,79,23.7,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,247,2,80,24,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,248,2,81,24.3,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,249,2,82,24.6,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,250,2,83,24.9,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,251,2,84,25.2,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,252,2,85,25.5,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,253,2,86,25.8,1,1.6,,L,,,,,,,,,,,,,,,PIPO,,
PIPN 18,8/14/2024 3:12:51 PM,254,2,87,26.1,1,1.3,,L,,,,,,,,,,,,,,,PIPO,,
PIPN 18,8/14/2024 3:12:51 PM,255,2,88,26.4,1,1.4,,L,,,,,,,,,,,,,,,PIPO,,
PIPN 18,8/14/2024 3:12:51 PM,256,2,89,26.7,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,257,2,90,27,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,258,2,91,27.3,1,,,D,,,,,,,,,,,,,,,BARE,,
PIPN 18,8/14/2024 3:12:51 PM,259,2,92,27.6,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,260,2,93,27.9,1,,,D,,,,,,,,,,,,,,,LITT,,
PIPN 18,8/14/2024 3:12:51 PM,261,2,94,28.2,1,,,D,,,,,,,,,,,,,,,LITT,,
